Boat ID,Commander,Patrol Number,Patrol Length,Patrol Kind,Departure Date,Departure Port,Arrival Date,Arrival Port,Tonnage,Date Ordered,Date Launched,Date Commissioned,Fate,Fate Text,Date of Fate
631,Oblt.  Jürgen Krüger,2,67,P,06/03/1943,Brest,11/05/1943,Brest,"5,158",15/08/1940,27/05/1942,16/07/1942,SANK,"Sunk on 17 October 1943 in the North Atlantic south-east of Cape Farewell, Greenland, in position 58.13N, 32.29W, by depth charges from the British corvette HMS Sunflower. 54 dead (all hands lost).",17/10/1943
631,Oblt.  Jürgen Krüger,3,30,P,18/09/1943,Brest,17/10/1943,Sunk,NA,15/08/1940,27/05/1942,16/07/1942,SANK,"Sunk on 17 October 1943 in the North Atlantic south-east of Cape Farewell, Greenland, in position 58.13N, 32.29W, by depth charges from the British corvette HMS Sunflower. 54 dead (all hands lost).",17/10/1943
632,Kptlt.  Hans Karpf,1,48,P,29/12/1942,Marviken,14/02/1943,Brest,"8,190",15/08/1940,27/05/1942,23/07/1942,SANK,"Sunk on 6 April 1943 in the North Atlantic south-west of Iceland, in position 58.02N, 28.42W, by depth charges from a British Liberator aircraft (86 Sqn RAF/R). 48 dead (all hands lost).",06/04/1943
632,Kptlt.  Hans Karpf,2,23,P,15/03/1943,Brest,06/04/1943,Sunk,"7,065",15/08/1940,27/05/1942,23/07/1942,SANK,"Sunk on 6 April 1943 in the North Atlantic south-west of Iceland, in position 58.02N, 28.42W, by depth charges from a British Liberator aircraft (86 Sqn RAF/R). 48 dead (all hands lost).",06/04/1943
633,Oblt.  Bernhard Müller,1,17,P,20/02/1943,Kiel,08/03/1943,Sunk,"3,921",15/08/1940,10/06/1942,30/07/1942,SANK,"Sunk on 8 March 1943 in the North Atlantic south-west of Iceland, in position 58.21N, 31.00W, by depth charges from the US Coast Guard cutter USCGC Spencer. 43 dead (all hands lost). (Axel Niestlé, May 2005).",08/03/1943
634,Ltn.  Eberhard Dahlhaus,1,34,P,18/02/1943,Bergen,23/03/1943,Lorient,"7,176",15/08/1940,10/06/1942,06/08/1942,SANK,"Sunk on 30 August 1943 in the North Atlantic east of the Azores, in position 40.13N, 19.24W, by depth charges from the British sloop HMS Stork and the British corvette HMS Stonecrop. 47 dead (all hands lost).",30/08/1943
634,Oblt.  Eberhard Dahlhaus,2,39,P,15/04/1943,Lorient,23/05/1943,Brest,NA,15/08/1940,10/06/1942,06/08/1942,SANK,"Sunk on 30 August 1943 in the North Atlantic east of the Azores, in position 40.13N, 19.24W, by depth charges from the British sloop HMS Stork and the British corvette HMS Stonecrop. 47 dead (all hands lost).",30/08/1943
634,Oblt.  Eberhard Dahlhaus,3,80,P,12/06/1943,Brest,30/08/1943,Sunk,NA,15/08/1940,10/06/1942,06/08/1942,SANK,"Sunk on 30 August 1943 in the North Atlantic east of the Azores, in position 40.13N, 19.24W, by depth charges from the British sloop HMS Stork and the British corvette HMS Stonecrop. 47 dead (all hands lost).",30/08/1943
635,Oblt.  Heinz Eckelmann,1,21,P,16/03/1943,Kiel,05/04/1943,Sunk,"14,894",20/01/1941,24/06/1942,13/08/1942,SANK,"Sunk on 5 April 1943 in the North Atlantic south-east of Cape Farewell, Greenland, in position 58.20N, 31.52W, by depth charges from a British Liberator aircraft (120 Sqn RAF/N). 47 dead (all hands lost). (FDS/NHB, March 1985).",05/04/1943
636,Kptlt.  Hans Hildebrandt,1,38,P,02/05/1943,Trondheim,08/06/1943,Bergen,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Kptlt.  Hans Hildebrandt,2,8,P,31/07/1943,Hammerfest,07/08/1943,Narvik,"7,169",20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Kptlt.  Hans Hildebrandt,3,14,P,17/08/1943,Hammerfest,30/08/1943,Narvik,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Kptlt.  Hans Hildebrandt,4,12,P,06/11/1943,Hammerfest,17/11/1943,Hammerfest,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Kptlt.  Hans Hildebrandt,5,35,P,23/11/1943,Hammerfest,27/12/1943,Hammerfest,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Kptlt.  Hans Hildebrandt,6,10,P,30/12/1943,Hammerfest,08/01/1944,Narvik,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Kptlt.  Hans Hildebrandt,7,8,P,26/01/1944,Narvik,02/02/1944,Hammerfest,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Oblt.  Eberhard Schendel,8,26,P,08/04/1944,Narvik,03/05/1944,Narvik,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Oblt.  Eberhard Schendel,9,27,P,27/06/1944,Narvik,23/07/1944,Harstad,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Oblt.  Eberhard Schendel,10,19,P,25/08/1944,Narvik,12/09/1944,Narvik,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Oblt.  Eberhard Schendel,11,9,P,25/09/1944,Tromsö,03/10/1944,Tromsö,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Oblt.  Eberhard Schendel,12,38,P,06/10/1944,Tromsö,12/11/1944,Tromsö,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Oblt.  Eberhard Schendel,13,13,P,04/12/1944,Bogenbucht,16/12/1944,Kilbotn,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Oblt.  Eberhard Schendel,14,37,P,25/12/1944,Kilbotn,30/01/1945,Narvik,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
636,Oblt.  Eberhard Schendel,15,21,P,01/04/1945,Trondheim,21/04/1945,Sunk,NA,20/01/1941,25/06/1942,20/08/1942,SANK,"Sunk on 21 April 1945 in the North Atlantic north-west of Ireland, in position 55.50N, 10.31W, by depth charges from the British frigates HMS Bazely, HMS Drury and HMS Bentinck. 42 dead (all hands lost).",21/04/1945
637,Kptlt.  Wolfgang Riekeberg,1,50,P,25/11/1944,Danzig,13/01/1945,Danzig,39,20/01/1941,07/07/1942,27/08/1942,NA,"Surrendered at Stavanger, Norway on 9 May 1945.

Transferred to Loch Ryan, Scotland on 27 May 1945 via Lisahally.
",09/05/1945
637,Kptlt.  Wolfgang Riekeberg,2,9,P,05/04/1945,Kiel,13/04/1945,Stavanger,NA,20/01/1941,07/07/1942,27/08/1942,NA,"Surrendered at Stavanger, Norway on 9 May 1945.

Transferred to Loch Ryan, Scotland on 27 May 1945 via Lisahally.
",09/05/1945
637,Kptlt.  Wolfgang Riekeberg *,3,6,P,23/04/1945,Stavanger,28/04/1945,Stavanger,NA,20/01/1941,07/07/1942,27/08/1942,NA,"Surrendered at Stavanger, Norway on 9 May 1945.

Transferred to Loch Ryan, Scotland on 27 May 1945 via Lisahally.
",09/05/1945
638,Kptlt.  Hinrich-Oscar Bernbeck,1,56,P,04/02/1943,Kiel,31/03/1943,La Pallice,"6,537",20/01/1941,08/07/1942,03/09/1942,SANK,"Sunk on 5 May 1943 in the North Atlantic north-east of Newfoundland, in position 54.12N, 44.05W, by depth charges from the British corvette HMS Sunflower. 44 dead (all hands lost). (FDS/NHB, October 1991).",05/05/1943
638,Kptlt.  Oskar Staudinger,2,16,P,20/04/1943,La Pallice,05/05/1943,Sunk,"5,507",20/01/1941,08/07/1942,03/09/1942,SANK,"Sunk on 5 May 1943 in the North Atlantic north-east of Newfoundland, in position 54.12N, 44.05W, by depth charges from the British corvette HMS Sunflower. 44 dead (all hands lost). (FDS/NHB, October 1991).",05/05/1943
639,Oblt.  Walter Wichmann,1,33,P,24/03/1943,Bergen,25/04/1943,Hammerfest,NA,20/01/1941,22/07/1942,10/09/1942,SANK,"Sunk at 1051hrs on 28 August 1943 in the Kara Sea north-east of Mys Zhelaniya, in position 76.40N, 69.40E, by torpedoes from the Soviet submarine S-101. 47 dead (all hands lost).",28/11/1051
639,Oblt.  Walter Wichmann,2,27,P,12/05/1943,Hammerfest,07/06/1943,Harstad,NA,20/01/1941,22/07/1942,10/09/1942,SANK,"Sunk at 1051hrs on 28 August 1943 in the Kara Sea north-east of Mys Zhelaniya, in position 76.40N, 69.40E, by torpedoes from the Soviet submarine S-101. 47 dead (all hands lost).",28/11/1051
639,Oblt.  Walter Wichmann,3,12,P,24/07/1943,Trondheim,04/08/1943,Harstad,NA,20/01/1941,22/07/1942,10/09/1942,SANK,"Sunk at 1051hrs on 28 August 1943 in the Kara Sea north-east of Mys Zhelaniya, in position 76.40N, 69.40E, by torpedoes from the Soviet submarine S-101. 47 dead (all hands lost).",28/11/1051
639,Oblt.  Walter Wichmann,4,18,P,11/08/1943,Narvik,28/08/1943,Sunk,NA,20/01/1941,22/07/1942,10/09/1942,SANK,"Sunk at 1051hrs on 28 August 1943 in the Kara Sea north-east of Mys Zhelaniya, in position 76.40N, 69.40E, by torpedoes from the Soviet submarine S-101. 47 dead (all hands lost).",28/11/1051
640,Oblt.  Karl-Heinz Nagel,1,14,P,01/05/1943,Kiel,14/05/1943,Sunk,NA,20/01/1941,23/07/1942,17/09/1942,SANK,"Sunk on 14 May 1943 in the North Atlantic east of Cape Farewell, Greenland in position 60.32N, 31.05W, by depth charges from a US Catalina aircraft (VP-84 USN/K). 49 dead (all hands lost). (FDS/NHB, June 1992).",14/05/1943
641,Kptlt.  Horst Rendtel,1,52,P,20/02/1943,Kiel,12/04/1943,St. Nazaire,NA,20/01/1941,06/08/1942,24/09/1942,SANK,"Sunk on 19 January 1944 in the North Atlantic south-west of Ireland, in position 50.25N, 18.49W, by depth charges from the British corvette HMS Violet. 50 dead (all hands lost).",19/01/1944
641,Kptlt.  Horst Rendtel,2,69,P,09/05/1943,St. Nazaire,16/07/1943,St. Nazaire,NA,20/01/1941,06/08/1942,24/09/1942,SANK,"Sunk on 19 January 1944 in the North Atlantic south-west of Ireland, in position 50.25N, 18.49W, by depth charges from the British corvette HMS Violet. 50 dead (all hands lost).",19/01/1944
641,Kptlt.  Horst Rendtel,3,2,P,31/08/1943,St. Nazaire,01/09/1943,St. Nazaire,NA,20/01/1941,06/08/1942,24/09/1942,SANK,"Sunk on 19 January 1944 in the North Atlantic south-west of Ireland, in position 50.25N, 18.49W, by depth charges from the British corvette HMS Violet. 50 dead (all hands lost).",19/01/1944
641,Kptlt.  Horst Rendtel,4,40,P,11/12/1943,St. Nazaire,19/01/1944,Sunk,NA,20/01/1941,06/08/1942,24/09/1942,SANK,"Sunk on 19 January 1944 in the North Atlantic south-west of Ireland, in position 50.25N, 18.49W, by depth charges from the British corvette HMS Violet. 50 dead (all hands lost).",19/01/1944
642,Kptlt.  Herbert Brünning,1,48,P,20/02/1943,Kiel,08/04/1943,St. Nazaire,"2,125",20/01/1941,06/08/1942,01/10/1942,SANK,"Sunk on 5 July 1944 in Missiessy Dock No. 2 at Toulon, France, in position 43.07N, 05.55E, by bombs during a US air raid (15th AF). No casualties.

Wreck raised on 12 April 1945 and broken up in 1946. ",05/07/1944
642,Kptlt.  Herbert Brünning,2,75,P,04/05/1943,St. Nazaire,17/07/1943,St. Nazaire,NA,20/01/1941,06/08/1942,01/10/1942,SANK,"Sunk on 5 July 1944 in Missiessy Dock No. 2 at Toulon, France, in position 43.07N, 05.55E, by bombs during a US air raid (15th AF). No casualties.

Wreck raised on 12 April 1945 and broken up in 1946. ",05/07/1944
642,Kptlt.  Herbert Brünning,3,2,P,11/09/1943,St. Nazaire,12/09/1943,St. Nazaire,NA,20/01/1941,06/08/1942,01/10/1942,SANK,"Sunk on 5 July 1944 in Missiessy Dock No. 2 at Toulon, France, in position 43.07N, 05.55E, by bombs during a US air raid (15th AF). No casualties.

Wreck raised on 12 April 1945 and broken up in 1946. ",05/07/1944
642,Kptlt.  Herbert Brünning,4,33,P,22/12/1943,Toulon,23/01/1944,Toulon,NA,20/01/1941,06/08/1942,01/10/1942,SANK,"Sunk on 5 July 1944 in Missiessy Dock No. 2 at Toulon, France, in position 43.07N, 05.55E, by bombs during a US air raid (15th AF). No casualties.

Wreck raised on 12 April 1945 and broken up in 1946. ",05/07/1944
643,Kptlt.  Hans-Harald Speidel,1,25,P,14/09/1943,Bergen,08/10/1943,Sunk,NA,20/01/1941,20/08/1942,08/10/1942,SANK,"Sunk on 8 October 1943 in the North Atlantic south-west of Iceland, in position 56.14N, 26.55W, by depth charges from two British Liberator aircraft (120 Sqn RAF/T & 86 Sqn RAF/Z). 30 dead and 18 survivors.",08/10/1943
644,Oblt.  Kurt Jensen,1,21,P,18/03/1943,Bergen,07/04/1943,Sunk,NA,20/01/1941,20/08/1942,15/10/1942,SANK,"Sunk 7 April 1943 in the Norwegian Sea south-west of Jan Mayen Island, in position 69.38N, 05.40W, by torpedoes from the British submarine HMS Tuna. 45 dead (all hands lost).",07/04/1943
645,Oblt. (R)  Otto Ferro,1,60,P,24/04/1943,Kiel,22/06/1943,Brest,NA,20/01/1941,03/09/1942,22/10/1942,NA,"Missing since 12 December 1943 in the North Atlantic north-west of Spain. There is no explanation for its loss. 55 dead (all hands lost). (Axel Niestlé, June 2004).",12/12/1943
645,Oblt. (R)  Otto Ferro,2,60,P,23/08/1943,Brest,21/10/1943,La Pallice,"12,788",20/01/1941,03/09/1942,22/10/1942,NA,"Missing since 12 December 1943 in the North Atlantic north-west of Spain. There is no explanation for its loss. 55 dead (all hands lost). (Axel Niestlé, June 2004).",12/12/1943
645,Oblt. (R)  Otto Ferro,3,11,P,02/12/1943,La Pallice,12/12/1943,Sunk,NA,20/01/1941,03/09/1942,22/10/1942,NA,"Missing since 12 December 1943 in the North Atlantic north-west of Spain. There is no explanation for its loss. 55 dead (all hands lost). (Axel Niestlé, June 2004).",12/12/1943
646,Oblt. (R)  Heinrich Wulff,1,34,P,28/03/1943,Bergen,30/04/1943,Trondheim,NA,20/01/1941,03/09/1942,29/10/1942,SANK,"Sunk on 17 May 1943 in the North Atlantic south-east of Iceland, in position 62.10N, 14.30W, by depth charges from a British Hudson aircraft (269 Sqn RAF/J). 46 dead (all hands lost).",17/05/1943
646,Oblt. (R)  Heinrich Wulff,2,6,P,12/05/1943,Trondheim,17/05/1943,Sunk,NA,20/01/1941,03/09/1942,29/10/1942,SANK,"Sunk on 17 May 1943 in the North Atlantic south-east of Iceland, in position 62.10N, 14.30W, by depth charges from a British Hudson aircraft (269 Sqn RAF/J). 46 dead (all hands lost).",17/05/1943
647,Kptlt.  Willi Hertin,1,7,P,22/07/1943,Kiel,28/07/1943,Sunk,NA,10/04/1941,16/09/1942,05/11/1942,NA,Missing since 28 July 1943 in the Norwegian Sea north of the Shetland Islands. There is no plausible explanation for its loss. 48 dead (all hands lost).,28/07/1943
648,Oblt.  Peter-Arthur Stahl,1,47,P,03/04/1943,Kiel,19/05/1943,Brest,NA,10/04/1941,16/09/1942,12/11/1942,NA,"Missing since 22 November 1943 in the North Atlantic west of Spain. There is no explanation for its loss. 50 dead (all hands lost). (Axel Niestlé, January 1998).",22/11/1943
648,Oblt.  Peter-Arthur Stahl,2,41,P,01/07/1943,Brest,10/08/1943,St. Nazaire,NA,10/04/1941,16/09/1942,12/11/1942,NA,"Missing since 22 November 1943 in the North Atlantic west of Spain. There is no explanation for its loss. 50 dead (all hands lost). (Axel Niestlé, January 1998).",22/11/1943
648,Oblt.  Peter-Arthur Stahl,3,4,P,25/09/1943,St. Nazaire,28/09/1943,St. Nazaire,NA,10/04/1941,16/09/1942,12/11/1942,NA,"Missing since 22 November 1943 in the North Atlantic west of Spain. There is no explanation for its loss. 50 dead (all hands lost). (Axel Niestlé, January 1998).",22/11/1943
650, Ernst von Witzendorff,1,72,P,18/04/1943,Bergen,28/06/1943,St. Nazaire,NA,10/04/1941,01/10/1942,26/11/1942,SANK,"Sunk after 7 January 1945 in the English Channel south of Penzance, in position 49.51N, 05.30W, by Hedgehog depth charges from an unidentified Allied vessel. 47 dead (all hands lost). (Axel Niestlé, July 2008).",07/01/1945
650, Ernst von Witzendorff,2,3,P,25/12/1943,St. Nazaire,27/12/1943,St. Nazaire,NA,10/04/1941,01/10/1942,26/11/1942,SANK,"Sunk after 7 January 1945 in the English Channel south of Penzance, in position 49.51N, 05.30W, by Hedgehog depth charges from an unidentified Allied vessel. 47 dead (all hands lost). (Axel Niestlé, July 2008).",07/01/1945
650, Ernst von Witzendorff,3,11,P,06/06/1944,St. Nazaire,16/06/1944,La Pallice,NA,10/04/1941,01/10/1942,26/11/1942,SANK,"Sunk after 7 January 1945 in the English Channel south of Penzance, in position 49.51N, 05.30W, by Hedgehog depth charges from an unidentified Allied vessel. 47 dead (all hands lost). (Axel Niestlé, July 2008).",07/01/1945
650, Rudolf Zorn,4,6,P,12/08/1944,La Pallice,17/08/1944,Lorient,NA,10/04/1941,01/10/1942,26/11/1942,SANK,"Sunk after 7 January 1945 in the English Channel south of Penzance, in position 49.51N, 05.30W, by Hedgehog depth charges from an unidentified Allied vessel. 47 dead (all hands lost). (Axel Niestlé, July 2008).",07/01/1945
650, Rudolf Zorn,5,32,P,22/08/1944,Lorient,22/09/1944,Bergen,NA,10/04/1941,01/10/1942,26/11/1942,SANK,"Sunk after 7 January 1945 in the English Channel south of Penzance, in position 49.51N, 05.30W, by Hedgehog depth charges from an unidentified Allied vessel. 47 dead (all hands lost). (Axel Niestlé, July 2008).",07/01/1945
650, Rudolf Zorn,6,8,P,26/11/1944,Bergen,03/12/1944,Bergen,NA,10/04/1941,01/10/1942,26/11/1942,SANK,"Sunk after 7 January 1945 in the English Channel south of Penzance, in position 49.51N, 05.30W, by Hedgehog depth charges from an unidentified Allied vessel. 47 dead (all hands lost). (Axel Niestlé, July 2008).",07/01/1945
650, Rudolf Zorn,7,30,P,09/12/1944,Bergen,07/01/1945,Sunk,NA,10/04/1941,01/10/1942,26/11/1942,SANK,"Sunk after 7 January 1945 in the English Channel south of Penzance, in position 49.51N, 05.30W, by Hedgehog depth charges from an unidentified Allied vessel. 47 dead (all hands lost). (Axel Niestlé, July 2008).",07/01/1945
